"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dob.date","dob.event.status","dob.event.data","dob.error","dob.notes","dfs","dfs.event.status","dfs.event.data","dfs.error","dfs.notes","dengrad","dengrad.event.status","dengrad.event.data","dengrad.error","dengrad.notes","weaned","weaned.event.status","weaned.event.data","weaned.error","weaned.notes","change.clan","change.clan.event.status","change.clan.event.data","change.clan.error","change.clan.notes","change.clan2","change.clan2.event.status","change.clan2.event.data","change.clan2.error","change.clan2.notes","disappeared.date","disappeared.event.status","disappeared.event.data","disappeared.error","disappeared.notes","age.mon.lion","age.cat.lion","hum.dist.lion","rank","stan.rank.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"938",13287,"t16847",1,FALSE,FALSE,"mali","00-jan-00",0,"dist","lion",70,FALSE,NA,NA,"talek","o",1999-01-27,"07:55:00","08:33:00",1999,1,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",27.5,"adult","low",8,0.533333333333333,"low","negative",1997-07-04,8.7,"cub","low","after","0",1.68437091030454
"939",13290,"t16847",1,FALSE,FALSE,"kip","00-jan-00",0,"dist","lion",70,FALSE,NA,NA,"talek","o",1999-01-27,"07:55:00","08:33:00",1999,1,"f","r","who","fn","1","1",1993-12-10,"","talek",NA,"",1993-12-15,"","",NA,"",1994-08-23,"","","2","",1994-09-10,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2000-09-26,"dls","inferred dead",NA,"",61.6,"adult","low",7,0.6,"low","positive",1994-12-18,12.3,"subadult","low","after","1",1.68437091030454
"940",13329,"t28506",1,TRUE,FALSE,"sco","00-jan-00",0,"dist","lion",10,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,3,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-14,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1998-10-18,"","","3","",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-07-24,"dls","dispersed",NA,"",43.5,"adult",NA,NA,NA,"low","doubtful",1999-10-25,22.3,"subadult","low","after","0",-0.542391647993254
"941",13330,"t28506",1,TRUE,FALSE,"puc","00-jan-00",0,"dist","lion",10,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,1,"f","r","ger","fn","1","1",1997-06-01,"","talek",NA,"",1997-07-20,"","",NA,"",1998-01-21,"","","8.5","",1998-08-11,"","","0.5","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2006-12-23,"dls","inferred dead",NA,"",50,"adult",NA,NA,NA,"low","negative",1998-03-14,9.4,"cub","low","after","0",-0.542391647993254
"942",13331,"t28506",1,TRUE,FALSE,"foz","00-jan-00",0,"dist","lion",10,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,4,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",43.5,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",-0.542391647993254
"943",13334,"t28506",1,TRUE,FALSE,"ali","00-jan-00",0,"dist","lion",5,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,1,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",47.9,"adult",NA,5,0.529411764705882,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",-0.72795519451807
"944",13335,"t28506",1,TRUE,FALSE,"jut","00-jan-00",0,"dist","lion",5,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,2,"f","r","ger","pos","1","1",1998-11-30,"","talek",NA,"",1999-01-29,"","",NA,"",1999-06-20,"","","1.5","",1999-12-24,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2003-11-24,"dls","inferred dead",NA,"",32,"adult",NA,NA,NA,"low","negative",1999-07-11,7.3,"cub","low","after","0",-0.72795519451807
"945",13337,"t28506",1,TRUE,FALSE,"zim","00-jan-00",0,"dist","lion",5,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,1,"f","r","cr","zig","1","1",1998-11-29,"","talek",NA,"",1999-01-07,"","",NA,"",1999-08-04,"","","0.5","",2000-02-23,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2002-12-12,"dls","inferred dead",NA,"",32.1,"adult",NA,16,-0.764705882352941,"low","positive",1999-11-07,11.3,"cub","low","after","1",-0.72795519451807
"946",13341,"t28506",1,TRUE,FALSE,"who","00-jan-00",0,"dist","lion",20,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,1,"f","r","bsh","zip","0","1",1991-07-07,"","talek",NA,"",1991-07-20,"","",NA,"",NA,"","",NA,"",1992-05-22,"","","1","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2006-12-21,"","",NA,"",120.8,"adult",NA,NA,NA,"low","negative",1991-11-27,4.7,"cub","low","after","0",-0.171264554943621
"947",13342,"t28506",1,TRUE,FALSE,"par","00-jan-00",0,"dist","lion",50,FALSE,NA,NA,"talek","k",2001-08-01,"19:47:00","20:36:00",2001,1,"f","r","gw","rcn","0",NA,1993-07-15,"","talek",NA,"",1993-08-16,"","",NA,"",1994-04-03,"","","0.5","",NA,"","",NA,"",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2004-02-10,"dls","inferred dead",NA,"",96.6,"adult",NA,NA,NA,"low","positive",1994-06-23,11.3,"cub","low","after","1",0.942116724205279
"948",13439,"t36570",2,FALSE,FALSE,"vgs","00-jan-00",1,"dist","lion",50,FALSE,NA,NA,"talek","o",2002-12-06,"06:47:00","07:32:00",2002,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1997-08-18,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-25,"dead","snakebite?",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-03-05,NA,"adult",NA,"after","1",0.942116724205279
"949",13441,"t36570",2,FALSE,FALSE,"mrph","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","o",2002-12-06,"06:47:00","07:32:00",2002,3,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",77.4,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.171264554943621
"950",13445,"t36570",2,FALSE,FALSE,"mali","00-jan-00",0,"dist","lion",50,FALSE,NA,NA,"talek","o",2002-12-06,"06:47:00","07:32:00",2002,1,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",73.8,"adult",NA,7,0.2,"low","negative",1997-07-04,8.7,"cub","low","after","0",0.942116724205279
"951",13461,"t36673",1,TRUE,FALSE,"ldv","00-jan-00",0,"dist","lion",50,FALSE,NA,NA,"talek","k",2002-12-16,"18:20:00","19:15:00",2002,3,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",60.7,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",0.942116724205279
"952",13462,"t36673",1,TRUE,FALSE,"ali","00-jan-00",0,"scan","lion",100,FALSE,NA,NA,"talek","k",2002-12-16,"18:20:00","19:15:00",2002,1,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",64.4,"adult",NA,6,0.333333333333333,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",2.79775218945344
"953",13463,"t36673",1,TRUE,FALSE,"ger","00-jan-00",0,"scan","lion",100,FALSE,NA,NA,"talek","k",2002-12-16,"18:20:00","19:15:00",2002,1,"f","r","coch","en","1","1",1992-11-07,"","talek",NA,"",1992-11-29,"","",NA,"",1993-06-08,"","","0.5","",1993-12-01,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2005-06-02,"dead","humans",NA,"",121.3,"adult",NA,11,-0.333333333333333,"low","negative",1993-07-12,8.1,"cub","low","after","0",2.79775218945344
"954",13684,"t53992",1,TRUE,FALSE,"coo","00-jan-00",0,"scan","lion",70,FALSE,NA,NA,"talek","k",2005-08-20,"06:10:00","08:00:00",2005,1,"f","r","kip","tz","1","1",1998-12-03,"","talek",NA,"",1999-01-05,"","",NA,"",1999-07-22,"","","1","",1999-06-26,"","","3","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2005-12-07,"dead","croc?",NA,"",80.6,"adult",NA,NA,NA,"low","negative",1999-09-12,9.3,"cub","low","after","0",1.68437091030454
"955",13709,"t53992",1,TRUE,FALSE,"cam","00-jan-00",0,"scan","lion",60,FALSE,NA,NA,"talek","k",2005-08-20,"06:10:00","08:00:00",2005,5,"f","r","jj","zig","1","1",1998-11-21,"","talek",NA,"",1998-12-21,"","",NA,"",1999-08-05,"","","2.5","",1999-10-09,"","","5","",2002-05-01,"fission","talek.e",NA,"",NA,NA,NA,NA,NA,2006-10-23,"dls","inferred dead",NA,"",80.9,"adult",NA,NA,NA,"low","negative",1999-09-21,10,"cub","low","after","0",1.31324381725491
"956",13712,"t53992",1,TRUE,FALSE,"dub","00-jan-00",0,"scan","lion",60,FALSE,NA,NA,"talek","k",2005-08-20,"06:10:00","08:00:00",2005,2,"m","i",NA,NA,NA,NA,NA,"","",NA,"",1999-02-27,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",1999-02-27,"dispersal","talek",NA,"",2002-05-01,"fission","talek.e",NA,"",2016-06-04,"dead","lions",NA,"",NA,"adult",NA,NA,NA,"low","positive",1999-10-19,NA,"adult",NA,"after","1",1.31324381725491
"957",13738,"t55625",2,TRUE,FALSE,"mali","00-jan-00",1,"mob","lion",20,FALSE,NA,NA,"talek","k",2005-12-17,"07:25:00","07:48:00",2005,1,"f","r","jab",NA,"1","2",1996-10-13,"","talek",NA,"",1996-11-11,"","",NA,"",1997-04-08,"","","2.5","",1997-10-01,"","","4","",NA,"","",NA,"",NA,NA,NA,NA,NA,2006-01-13,"dls","inferred dead",NA,"",110.1,"adult",NA,9,0.111111111111111,"low","negative",1997-07-04,8.7,"cub","low","after","0",-0.171264554943621
"958",13747,"t56289",1,FALSE,FALSE,"hex","00-jan-00",0,"scan","lion",5,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,11,"f","r","bail",NA,NA,NA,2003-03-04,"","talek",NA,"",2003-04-24,"","",NA,"",2003-11-07,"","","2","",2004-01-17,"","","9.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2016-04-13,"dls","inferred dead",NA,"",34.7,"adult",NA,17,-1,"hi","doubtful",2012-06-09,111.2,"adult",NA,"before","0",-0.72795519451807
"959",13750,"t56289",1,FALSE,FALSE,"pan","00-jan-00",0,"scan","lion",5,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,2,"f","r","mrph",NA,"1","1",2004-05-20,"","talek",NA,"",2004-07-01,"","",NA,"",2005-03-01,"","","1.5","",2005-03-14,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-03-21,"dead","",NA,"body found 26-mar-13, dls alive 20-mar-13",20.2,"subadult",NA,2,0.875,"hi","positive",2012-05-08,95.6,"adult",NA,"before","1",-0.849370807762875
"960",13753,"t56289",1,FALSE,FALSE,"ali","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,1,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",101.7,"adult",NA,8,0.125,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",-0.171264554943621
"961",13757,"t56289",1,FALSE,FALSE,"mrph","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,2,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",115,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.171264554943621
"962",13772,"t56289",1,FALSE,FALSE,"ldv","00-jan-00",0,"scan","lion",8,FALSE,NA,NA,"talek","o",2006-01-24,"06:19:00","06:50:00",2006,2,"m","r","hg","mer","1","2",1997-11-24,"","talek",NA,"",1997-12-19,"","",NA,"",1998-08-06,"","","0.5","",1999-03-13,"","","1.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2007-04-23,"dead","lions",NA,"estimated date of death from necropsy sheet. skull collected and mortality signal picked up 24-apr-07, dls alive 07-apr-07",98,"adult",NA,NA,NA,"low","positive",1999-03-07,15.4,"subadult","low","after","1",-0.61661706660318
"963",13872,"t58193",1,TRUE,FALSE,"mrph","00-jan-00",0,"scan","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,6,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",119.5,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.876406031737924
"964",13875,"t58193",1,TRUE,FALSE,"hex","00-jan-00",0,"scan","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,3,"f","r","bail",NA,NA,NA,2003-03-04,"","talek",NA,"",2003-04-24,"","",NA,"",2003-11-07,"","","2","",2004-01-17,"","","9.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2016-04-13,"dls","inferred dead",NA,"",39.3,"adult",NA,17,-1,"hi","doubtful",2012-06-09,111.2,"adult",NA,"before","0",-0.876406031737924
"965",13877,"t58193",1,TRUE,FALSE,"baez","00-jan-00",0,"scan","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,4,"f","r","bail",NA,"1","1",2004-10-16,"","talek",NA,"",2005-02-13,"","",NA,"",2005-07-02,"","","1.5","",2005-08-05,"","","1.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",19.8,"subadult",NA,NA,NA,"hi","positive",2012-05-19,91.1,"adult",NA,"before","1",-1.03973099755259
"966",13879,"t58193",1,TRUE,FALSE,"mp","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,4,"f","r","dj","bag","1","1",1994-07-23,"","talek",NA,"",1994-08-14,"","",NA,"",1995-03-18,"","","0.5","",1995-08-30,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-07-13,"dls","inferred dead",NA,"",142.6,"adult",NA,11,-0.25,"low","negative",1995-04-10,8.6,"cub","low","after","0",0.942116724205279
"967",13896,"t58193",1,TRUE,FALSE,"mig","00-jan-00",0,"dist","lion",1,FALSE,NA,NA,"talek","k",2006-06-11,"17:29:00","18:49:00",2006,1,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult",NA,NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.876406031737924
"968",13994,"t62255",1,TRUE,FALSE,"foz","00-jan-00",0,"scan","lion",40,FALSE,NA,NA,"talek","k",2008-03-25,"18:31:00","19:41:00",2008,1,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",123.3,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.570989631155646
"969",13995,"t62255",1,TRUE,FALSE,"mp","00-jan-00",0,"scan","lion",40,FALSE,NA,NA,"talek","k",2008-03-25,"18:31:00","19:41:00",2008,1,"f","r","dj","bag","1","1",1994-07-23,"","talek",NA,"",1994-08-14,"","",NA,"",1995-03-18,"","","0.5","",1995-08-30,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-07-13,"dls","inferred dead",NA,"",164.1,"adult",NA,11,-0.0526315789473684,"low","negative",1995-04-10,8.6,"cub","low","after","0",0.570989631155646
"970",13999,"t62255",1,TRUE,FALSE,"ali","00-jan-00",0,"scan","lion",80,FALSE,NA,NA,"talek","k",2008-03-25,"18:31:00","19:41:00",2008,1,"f","r","bb","mike","1","1",1997-08-04,"","talek",NA,"",1997-09-07,"","",NA,"",1998-08-18,"","","11.5","",1998-06-21,"","","6.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,2018-02-06,"dls","double check: alive but with disappeared date",NA,"",127.7,"adult",NA,10,0.0526315789473685,"low","doubtful",1999-04-26,20.7,"subadult","low","after","0",2.05549800335418
"971",14076,"t67763",1,TRUE,FALSE,"juno","00-jan-00",0,"scan","lion",4,FALSE,NA,NA,"talek","k",2009-12-10,"05:54:00","06:41:00",2009,1,"f","r","mrph",NA,"1","1",2008-04-20,"","talek",NA,"",2008-05-20,"","",NA,"",2009-01-28,"","",NA,"",2009-02-24,"","",NA,"",2016-05-01,"fission","pond",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",19.7,"subadult",NA,NA,NA,"hi","doubtful",2012-05-28,49.2,"adult",NA,"before","0",-0.896960855210303
"972",14080,"t67763",1,TRUE,FALSE,"mrph","00-jan-00",0,"scan","lion",4,FALSE,NA,NA,"talek","k",2009-12-10,"05:54:00","06:41:00",2009,1,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",161.5,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.765067903823034
"973",14084,"t67880",1,FALSE,FALSE,"mrph","00-jan-00",0,"dist","lion",4,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,3,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",161.9,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.765067903823034
"974",14085,"t67880",1,FALSE,FALSE,"juno","00-jan-00",0,"dist","lion",4,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,1,"f","r","mrph",NA,"1","1",2008-04-20,"","talek",NA,"",2008-05-20,"","",NA,"",2009-01-28,"","",NA,"",2009-02-24,"","",NA,"",2016-05-01,"fission","pond",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",20.1,"subadult",NA,NA,NA,"hi","doubtful",2012-05-28,49.2,"adult",NA,"before","0",-0.896960855210303
"975",14086,"t67880",1,FALSE,FALSE,"mig","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,3,"m","i",NA,NA,NA,NA,NA,"","talek",NA,"",1994-09-06,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,"","",NA,"",NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,"",NA,"adult",NA,NA,NA,"low","positive",1994-09-20,NA,"adult",NA,"after","1",-0.171264554943621
"976",14098,"t67880",1,FALSE,FALSE,"foz","00-jan-00",0,"scan","lion",75,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,1,"m","r","hob","mike","1",NA,1997-12-15,"","talek",NA,"",1998-03-23,"","",NA,"",1998-10-21,"","",NA,"dengrad info not in table, instead taken from tblhyenas",1999-01-11,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-03-28,"dead","lions",NA,"",144.2,"adult",NA,NA,NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",1.86993445682936
"977",14103,"t67880",1,FALSE,FALSE,"pan","00-jan-00",0,"dist","lion",2,FALSE,NA,NA,"talek","o",2009-12-22,"06:59:00","07:39:00",2009,4,"f","r","mrph",NA,"1","1",2004-05-20,"","talek",NA,"",2004-07-01,"","",NA,"",2005-03-01,"","","1.5","",2005-03-14,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-03-21,"dead","",NA,"body found 26-mar-13, dls alive 20-mar-13",67.1,"adult",NA,3,0.80952380952381,"hi","positive",2012-05-08,95.6,"adult",NA,"before","1",-0.83929332243296
"978",14150,"t69384",1,FALSE,FALSE,"mrph","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",166.1,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",0.942116724205279
"979",14151,"t69384",1,FALSE,FALSE,"juno","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","mrph",NA,"1","1",2008-04-20,"","talek",NA,"",2008-05-20,"","",NA,"",2009-01-28,"","",NA,"",2009-02-24,"","",NA,"",2016-05-01,"fission","pond",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",24.3,"adult",NA,2,0.928571428571429,"hi","doubtful",2012-05-28,49.2,"adult",NA,"before","0",0.942116724205279
"980",14152,"t69384",1,FALSE,FALSE,"pan","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","mrph",NA,"1","1",2004-05-20,"","talek",NA,"",2004-07-01,"","",NA,"",2005-03-01,"","","1.5","",2005-03-14,"","","0.5","",NA,"","",NA,"",NA,NA,NA,NA,NA,2013-03-21,"dead","",NA,"body found 26-mar-13, dls alive 20-mar-13",71.3,"adult",NA,5,0.714285714285714,"hi","positive",2012-05-08,95.6,"adult",NA,"before","1",0.942116724205279
"981",14153,"t69384",1,FALSE,FALSE,"hel","00-jan-00",0,"scan","lion",50,FALSE,NA,NA,"talek","k",2010-04-30,"17:43:00","18:59:00",2010,1,"f","r","mrph",NA,NA,NA,2006-02-01,"","talek",NA,"",2006-06-08,"","",NA,"",2006-11-11,"","","1","",2006-12-30,"","","19.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",50.9,"adult",NA,4,0.785714285714286,"hi","positive",2012-05-06,75.1,"adult",NA,"before","1",0.942116724205279
"982",14165,"t69604",1,TRUE,FALSE,"baez","00-jan-00",0,"scan","lion",10,FALSE,NA,NA,"talek","k",2010-05-16,"18:22:00","19:08:00",2010,1,"f","r","bail",NA,"1","1",2004-10-16,"","talek",NA,"",2005-02-13,"","",NA,"",2005-07-02,"","","1.5","",2005-08-05,"","","1.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",67,"adult",NA,29,-1,"hi","positive",2012-05-19,91.1,"adult",NA,"before","1",-0.542391647993254
"983",14168,"t69604",1,TRUE,FALSE,"mrph","00-jan-00",0,"scan","lion",15,FALSE,NA,NA,"talek","k",2010-05-16,"18:22:00","19:08:00",2010,1,"f","r","bsh",NA,"1","1",1996-06-25,"","talek",NA,"",1996-07-24,"","",NA,"",1996-12-24,"","","1","",1997-06-01,"","","1","",NA,"","",NA,"",NA,NA,NA,NA,NA,2011-04-10,"dead","lions",NA,"",166.7,"adult",NA,1,1,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.356828101468437
"984",14173,"t69604",1,TRUE,FALSE,"hel","00-jan-00",0,"dist","lion",25,FALSE,NA,NA,"talek","k",2010-05-16,"18:22:00","19:08:00",2010,1,"f","r","mrph",NA,NA,NA,2006-02-01,"","talek",NA,"",2006-06-08,"","",NA,"",2006-11-11,"","","1","",2006-12-30,"","","19.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",51.4,"adult",NA,4,0.785714285714286,"hi","positive",2012-05-06,75.1,"adult",NA,"before","1",0.014298991581196
"985",14206,"t77256",1,TRUE,FALSE,"atac","00-jan-00",0,"scan","lion",10,FALSE,NA,NA,"talek","k",2012-06-16,"06:59:00","07:54:00",2012,1,"f","r","hel",NA,"1","2",2009-02-15,"","talek",NA,"",2009-06-03,"","",NA,"",2009-10-18,"","","2","",2009-07-15,"","","1","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",40,"adult","hi",7,0.76,"hi","positive",2012-06-13,39.9,"adult",NA,"after","1",-0.542391647993254
"986",14207,"t77256",1,TRUE,FALSE,"hel","00-jan-00",0,"scan","lion",20,FALSE,NA,NA,"talek","k",2012-06-16,"06:59:00","07:54:00",2012,1,"f","r","mrph",NA,NA,NA,2006-02-01,"","talek",NA,"",2006-06-08,"","",NA,"",2006-11-11,"","","1","",2006-12-30,"","","19.5","",2016-05-01,"fission","talek",NA,"",NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",NA,"",76.4,"adult","hi",2,0.96,"hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.171264554943621
