"","id","session","note.quality","food.present","no.intx.yes.no","hy.id","time","order","behavior","target","distance","leader.y.n.","food","notes","clan","location","lion.date","start","stop","lion.yr","n.per.sessn","sex","status","mom","dad","number.littermates","litrank","dengrad.date","dengrad.event.status","dengrad.event.data","disappear.date","disappear.event.status","disappear.event.data","dob.date","dob.event.status","dob.event.data","wean.date","wean.event.status","wean.event.data","rank.clan","rank","stan.rank.lion","age.mon.lion","age.cat.lion","hum.dist.lion","hum.pop.den","diagnosis","dart.date","age.mon.dart","age.cat.dart","hum.dist.dob","diagnosis.time","toxo.status","dist.age.stndrzd"
"586",14922,"t94073",3,TRUE,FALSE,"lust","00-jan-00",4,"scan","lion",20,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,3,"f","r","arg",NA,"1","2",2012-07-07,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-09-06,NA,"talek",2012-06-10,NA,NA,NA,NA,NA,53.5,"adult","hi","hi","positive",2013-03-14,18.2,"subadult",NA,"after","1",-0.194164095115844
"587",14984,"t94073",3,TRUE,FALSE,"ziti","00-jan-00",13,"scan","lion",30,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,6,"m","r","guci",NA,"1","2",2010-11-12,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-04-03,NA,"talek",2011-07-14,NA,NA,NA,NA,NA,70.6,"adult","hi","hi","positive",2013-06-05,38.1,"adult",NA,"after","1",0.170826625029741
"588",14987,"t94073",3,TRUE,FALSE,"buar","00-jan-00",16,"scan","lion",40,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,7,"f","r","hel",NA,"1","2",2010-08-03,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-12-18,NA,"talek",2010-06-27,NA,NA,NA,NA,NA,74.1,"adult","hi","hi","positive",2012-05-26,29.2,"adult",NA,"after","1",0.535817345175326
"589",15087,"t94073",3,TRUE,FALSE,"bora","00-jan-00",1,"app","lion",12,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,9,"f","r","art",NA,"0",NA,2011-12-06,NA,NA,2018-06-19,"dls",NA,2010-12-23,NA,"talek",2012-04-11,NA,NA,NA,NA,NA,62,"adult","hi","hi","positive",2012-06-01,17.3,"subadult",NA,"after","1",-0.486156671232312
"590",15151,"t94073",3,TRUE,FALSE,"hel","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,9,"f","r","mrph",NA,NA,NA,2006-11-11,NA,NA,NA,"dls","double check: alive but with disappeared date",2006-02-01,NA,"talek",2006-12-30,NA,NA,NA,NA,NA,120.6,"adult","hi","hi","positive",2012-05-06,75.1,"adult",NA,"after","1",-0.924145535407015
"591",15156,"t94073",3,TRUE,FALSE,"neon","00-jan-00",14,"mob","lion",0,FALSE,NA,NA,"talek","k",2016-02-21,"06:30:00","08:31:00",2016,7,"f","r","yog",NA,"0",NA,2011-11-18,NA,NA,NA,"dls","double check: alive but with disappeared date",2010-12-26,NA,"talek",2011-12-05,NA,NA,NA,NA,NA,61.9,"adult","hi","hi","positive",2012-06-15,17.6,"subadult",NA,"after","1",-0.924145535407015
"592",15177,"t93710",2,TRUE,FALSE,"tilt","00-jan-00",1,"fd","lion",50,FALSE,"scrap",NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,1,"f","r","ffl",NA,"1","1",2009-05-04,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-07-20,NA,"talek",2009-08-27,NA,NA,NA,NA,NA,90.3,"adult","hi","hi","positive",2012-05-22,46.1,"adult",NA,"after","1",0.900808065320911
"593",15183,"t93710",2,TRUE,FALSE,"roos","00-jan-00",4,"scan","lion",2,FALSE,NA,NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,2,"f","r","nav",NA,NA,NA,NA,NA,NA,NA,"dls","double check: alive but with disappeared date",2007-03-02,NA,"talek",2008-07-24,NA,NA,NA,NA,NA,106.9,"adult","hi","hi","positive",2013-06-07,75.2,"adult",NA,"after","1",-0.851147391377898
"594",15186,"t93710",2,TRUE,FALSE,"brgr","00-jan-00",7,"scan","lion",3,FALSE,NA,NA,"talek","c",2016-01-29,"18:56:00","19:47:00",2016,1,"f","r","cen",NA,"1","1",2012-09-19,NA,NA,NA,"dls","double check: alive but with disappeared date",2011-10-30,NA,"talek",2012-12-11,NA,NA,NA,NA,NA,51,"adult","hi","hi","positive",2013-05-28,18.9,"subadult",NA,"after","1",-0.814648319363339
"595",15258,"t72442",3,FALSE,FALSE,"juno","00-jan-00",2,"mob","lion",1,TRUE,NA,NA,"talek","o",2011-03-29,"06:55:00","08:31:00",2011,1,"f","r","mrph",NA,"1","1",2009-01-28,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-04-20,NA,"talek",2009-02-24,NA,NA,"talek",2,0.948717948717949,35.2,"adult",NA,"hi","doubtful",2012-05-28,49.2,"adult",NA,"before","0",-0.887646463392456
"596",15259,"t72442",3,FALSE,FALSE,"mgta","00-jan-00",2,"mob","lion",1,FALSE,NA,NA,"talek","o",2011-03-29,"06:55:00","08:31:00",2011,11,"f","r","mos",NA,"1","1",2009-08-05,NA,NA,NA,"dls","double check: alive but with disappeared date",2009-01-10,NA,"talek",2009-10-09,NA,NA,"talek",10,0.538461538461538,26.5,"adult",NA,"hi","doubtful",2012-04-11,39,"adult",NA,"before","0",-0.887646463392456
"597",15263,"t72442",3,FALSE,FALSE,"hrpy","00-jan-00",3,"join mob","lion",1,FALSE,NA,NA,"talek","o",2011-03-29,"06:55:00","08:31:00",2011,6,"f","r","pan",NA,NA,NA,2010-05-22,NA,NA,2018-02-27,"dls",NA,2009-10-29,NA,"talek",2010-06-17,NA,NA,NA,NA,NA,17,"subadult",NA,"hi","negative",2012-05-24,30.8,"adult",NA,"before","0",-0.937766230338897
"598",15264,"t72442",3,FALSE,FALSE,"mrph","00-jan-00",3,"join mob","lion",1,FALSE,NA,NA,"talek","o",2011-03-29,"06:55:00","08:31:00",2011,10,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,177.1,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.887646463392456
"599",12,"t14743",3,TRUE,FALSE,"sein","00-jan-00",1,"dist",NA,80,FALSE,NA,NA,"talek","k",1998-02-27,"18:29:00","18:50:00",1998,1,"f","r","bsh","rcn","1","2",1995-12-03,NA,NA,2002-02-25,"dls","humans (masai?)",1995-03-22,NA,"talek",1996-04-01,NA,NA,"talek",3,0.857142857142857,35.2,"adult","low","low","positive",1997-07-16,27.8,"adult","low","after","1",1.99578022575767
"600",13,"t14743",3,TRUE,FALSE,"sim","00-jan-00",2,"dist",NA,40,FALSE,NA,NA,"talek","k",1998-02-27,"18:29:00","18:50:00",1998,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1996-07-28,NA,"adult",NA,"after","1",0.535817345175326
"601",16,"t3739",3,FALSE,FALSE,"sx","00-jan-00",2,"dist",NA,25,FALSE,NA,NA,"talek","d",1993-02-04,"18:22:00","19:15:00",1993,4,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,"talek",7,0.4,39.7,"adult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.0116687350430516
"602",32,"t3586",3,TRUE,FALSE,"dj","00-jan-00",1,"mob",NA,1,FALSE,NA,NA,"talek","k",1993-01-09,"07:17:00","08:05:00",1993,3,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,"talek",4,0.7,85.8,"adult","low","low","positive",1991-01-19,62.1,"adult","low","after","1",-0.887646463392456
"603",33,"t3586",3,TRUE,FALSE,"en","00-jan-00",2,"dist",NA,5,FALSE,NA,NA,"talek","k",1993-01-09,"07:17:00","08:05:00",1993,3,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1991-07-06,NA,"adult",NA,"after","1",-0.741650175334222
"604",52,"t3586",3,TRUE,FALSE,"quai","00-jan-00",6,"app brt",NA,10,FALSE,NA,NA,"talek","k",1993-01-09,"07:17:00","08:05:00",1993,2,"m","i",NA,NA,NA,NA,NA,NA,NA,1993-06-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1990-12-28,NA,"adult",NA,"after","1",-0.559154815261429
"605",117,"t3586",3,TRUE,FALSE,"jab","00-jan-00",1,"scan",NA,30,FALSE,NA,"scan","talek","k",1993-01-09,"07:17:00","08:05:00",1993,2,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,NA,NA,NA,11.2,"cub","low","low","positive",1992-12-08,10.2,"cub","low","after","1",-0.820309022610752
"606",146,"t5320",3,TRUE,FALSE,"ap","00-jan-00",1,"dist",NA,15,FALSE,NA,NA,"talek","k",1993-05-16,"06:50:00","09:00:00",1993,2,"m","r","coch",NA,"0","1",1989-01-15,NA,NA,NA,NA,NA,1988-06-15,NA,"talek",1989-08-07,NA,NA,NA,NA,NA,59,"adult","low","low","positive",1991-01-21,31.2,"adult","low","after","1",-0.376659455188637
"607",201,"t19317",3,TRUE,FALSE,"amar","00-jan-00",1,"dist",NA,40,FALSE,NA,NA,"talek","c",1999-08-03,"06:29:00","07:13:00",1999,2,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,"talek",21,-0.333333333333333,54.2,"adult","low","low","positive",1995-10-25,9,"cub","low","after","1",0.535817345175326
"608",232,"t19926",3,TRUE,FALSE,"amar","00-jan-00",2,"dist",NA,25,FALSE,NA,NA,"talek","k",1999-09-23,"06:11:00","07:08:00",1999,3,"f","r","ua","fn","1","1",1995-10-24,NA,NA,2003-06-13,"dls","inferred dead",1995-01-25,NA,"talek",1996-07-15,NA,NA,"talek",21,-0.333333333333333,55.9,"adult","low","low","positive",1995-10-25,9,"cub","low","after","1",-0.0116687350430516
"609",235,"t19926",3,TRUE,FALSE,"bern","00-jan-00",1,"dist",NA,5,FALSE,NA,NA,"talek","k",1999-09-23,"06:11:00","07:08:00",1999,5,"f","r","lg","hol","0","1",1993-06-11,NA,NA,2000-09-04,"dls","lions",1992-10-01,NA,"talek",1993-08-24,NA,NA,"talek",31,-1,83.7,"adult","low","low","positive",1993-07-19,9.6,"cub","low","after","1",-0.741650175334222
"610",256,"t6107",3,FALSE,FALSE,"jab","00-jan-00",1,"mob lions","lions",5,FALSE,NA,NA,"talek","o",1993-09-24,"17:38:00","18:58:00",1993,10,"f","r","bb",NA,"1",NA,1992-10-21,NA,NA,1998-04-26,"dls","inferred dead",1992-02-02,NA,"talek",1992-09-16,NA,NA,NA,NA,NA,19.7,"subadult","low","low","positive",1992-12-08,10.2,"cub","low","after","1",-0.762750190939624
"611",318,"t6107",3,FALSE,FALSE,"tz","00-jan-00",2,"app fa sp snf fa","fa lifts head",100,FALSE,NA,NA,"talek","o",1993-09-24,"17:38:00","18:58:00",1993,2,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult",NA,"after","1",2.72576166604884
"612",323,"t6107",3,FALSE,FALSE,"bern","00-jan-00",2,"dist",NA,100,FALSE,NA,NA,"talek","o",1993-09-24,"17:38:00","18:58:00",1993,2,"f","r","lg","hol","0","1",1993-06-11,NA,NA,2000-09-04,"dls","lions",1992-10-01,NA,"talek",1993-08-24,NA,NA,NA,NA,NA,11.8,"cub","low","low","positive",1993-07-19,9.6,"cub","low","after","1",0.898901503818967
"613",342,"t6665",3,FALSE,FALSE,"coch","00-jan-00",1,"mob","lions",40,FALSE,NA,NA,"talek","o",1994-04-02,"06:38:00","07:28:00",1994,3,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-09-02,"dead","lions",1985-02-01,NA,"talek",NA,NA,NA,"talek",7,0.478260869565217,110,"adult","low","low","positive",1993-12-15,106.4,"adult","low","after","1",0.535817345175326
"614",345,"t6665",3,FALSE,FALSE,"dj","00-jan-00",2,"follow",NA,70,FALSE,NA,NA,"talek","o",1994-04-02,"06:38:00","07:28:00",1994,2,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,"talek",6,0.565217391304348,100.5,"adult","low","low","positive",1991-01-19,62.1,"adult","low","after","1",1.63078950561208
"615",385,"t9106",3,TRUE,FALSE,"jj","00-jan-00",1,"dist",NA,20,FALSE,"gnu kill","3 adult male lions","talek","k",1996-02-25,"06:35:00","07:32:00",1996,4,"f","r","dj","zip","1","2",1993-03-29,NA,NA,2003-01-18,"dls","inferred dead",1992-09-15,NA,"talek",1993-08-06,NA,NA,"talek",12,0.241379310344828,41.3,"adult","low","low","positive",1993-08-12,10.9,"cub","low","after","1",-0.194164095115844
"616",390,"t9106",3,TRUE,FALSE,"sx","00-jan-00",2,"dist",NA,15,FALSE,"gnu kill","3 adult male lions","talek","k",1996-02-25,"06:35:00","07:32:00",1996,2,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,"talek",16,-0.0344827586206897,76.4,"adult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",-0.376659455188637
"617",405,"t9106",3,TRUE,FALSE,"ua","00-jan-00",1,"dist",NA,20,FALSE,"gnu carcass",NA,"talek","k",1996-02-25,"06:35:00","07:32:00",1996,4,"f","r","79",NA,"0","1",NA,NA,NA,2001-05-05,"dls","lions",1987-03-01,NA,"talek",1988-08-19,NA,NA,"talek",19,-0.241379310344828,107.9,"adult","low","low","positive",1994-06-26,87.8,"adult","low","after","1",-0.194164095115844
"618",422,"t6086",3,TRUE,FALSE,"kb","00-jan-00",4,"dist",NA,30,FALSE,NA,NA,"talek","k",1993-09-21,"06:30:00","09:32:00",1993,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-06-23,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,"talek",3,0.8,188.6,"adult","low","low","positive",1991-02-28,157.9,"adult","low","after","1",0.170826625029741
"619",432,"t9106",3,TRUE,FALSE,"baj","00-jan-00",3,"dist",NA,60,FALSE,NA,NA,"talek","k",1996-02-25,"06:35:00","07:32:00",1996,1,"m","r","bb","fn","1","2",1994-01-01,NA,NA,NA,NA,NA,1993-01-01,NA,"talek",1993-09-14,NA,NA,NA,NA,NA,37.8,"adult","low","low","positive",1993-07-14,6.4,"cub","low","after","1",1.2657987854665
"620",437,"t9106",3,TRUE,FALSE,"cr","00-jan-00",1,"dist",NA,40,FALSE,NA,NA,"talek","k",1996-02-25,"06:35:00","07:32:00",1996,1,"f","r","ot",NA,"1","1",1994-04-02,NA,NA,2002-03-03,"dls","inferred dead",1993-08-15,NA,"talek",1994-08-01,NA,NA,"talek",18,-0.172413793103448,30.4,"adult","low","low","positive",1994-05-24,9.3,"cub","low","after","1",0.535817345175326
"621",472,"t9132.2",3,FALSE,FALSE,"baj","00-jan-00",2,"runs in front of lioness",NA,1,FALSE,NA,NA,"talek","o",1996-03-22,"07:30:00","07:45:00",1996,4,"m","r","bb","fn","1","2",1994-01-01,NA,NA,NA,NA,NA,1993-01-01,NA,"talek",1993-09-14,NA,NA,NA,NA,NA,38.6,"adult","low","low","positive",1993-07-14,6.4,"cub","low","after","1",-0.887646463392456
"622",578,"t15668",3,TRUE,FALSE,"bern","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"f","r","lg","hol","0","1",1993-06-11,NA,NA,2000-09-04,"dls","lions",1992-10-01,NA,"talek",1993-08-24,NA,NA,"talek",29,-1,73.3,"adult","low","low","positive",1993-07-19,9.6,"cub","low","after","1",2.72576166604884
"623",580,"t15668",3,TRUE,FALSE,"bsh","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"f","r","kb",NA,NA,NA,NA,NA,NA,1999-05-29,"dead","kidney failure",1983-01-01,NA,"talek",NA,NA,NA,"talek",1,1,190.3,"adult","low","low","positive",1994-05-02,136,"adult","low","after","1",2.72576166604884
"624",581,"t15668",3,TRUE,FALSE,"fn","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"m","i",NA,NA,NA,NA,NA,NA,NA,1999-06-24,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1991-07-11,NA,"adult",NA,"after","1",2.72576166604884
"625",583,"t15668",3,TRUE,FALSE,"gob","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-17,NA,"adult",NA,"after","1",2.72576166604884
"626",586,"t15668",3,TRUE,FALSE,"mig","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"m","i",NA,NA,NA,NA,NA,NA,NA,2010-02-02,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1994-09-20,NA,"adult",NA,"after","1",2.72576166604884
"627",588,"t15668",3,TRUE,FALSE,"oly","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"m","r","gil","fn","1","1",1996-06-24,NA,NA,NA,NA,NA,1995-11-07,NA,"talek",1996-09-17,NA,NA,NA,NA,NA,36.1,"adult","low","low","positive",1997-06-12,19.2,"subadult","low","after","1",2.72576166604884
"628",592,"t15668",3,TRUE,FALSE,"sx","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,2,"f","r","coch",NA,"1","1",1990-04-25,NA,NA,2000-07-07,"dls","inferred dead",1989-10-14,NA,"talek",1991-01-15,NA,NA,"talek",17,-0.142857142857143,108.9,"adult","low","low","positive",1990-12-28,14.5,"subadult","low","after","1",2.72576166604884
"629",594,"t15668",3,TRUE,FALSE,"tz","00-jan-00",1,"dist",NA,100,FALSE,NA,"wan/snf st/lk or so w/in 100m-carc","talek","k",1998-11-10,"06:10:00","07:23:00",1998,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult",NA,"after","1",2.72576166604884
"630",609,"t15668",3,TRUE,FALSE,"sim","00-jan-00",10,"scan",NA,10,FALSE,NA,NA,"talek","k",1998-11-10,"06:10:00","07:23:00",1998,2,"m","i",NA,NA,NA,NA,NA,NA,NA,2000-03-17,"dls","humans (us)",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1996-07-28,NA,"adult",NA,"after","1",-0.559154815261429
"631",617,"t15668",3,TRUE,FALSE,"bp","00-jan-00",17,"scan",NA,20,FALSE,NA,NA,"talek","k",1998-11-10,"06:10:00","07:23:00",1998,2,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-15,NA,"adult",NA,"after","1",-0.194164095115844
"632",688,"t9001",3,TRUE,FALSE,"jb","00-jan-00",1,"scan",NA,20,FALSE,NA,"scan","talek","c",1995-12-03,"07:00:00","08:27:00",1995,1,"f","r","bsh","fn","1","1",1994-03-22,NA,NA,1997-12-03,"dls","inferred dead",1993-06-26,NA,"talek",1994-02-17,NA,NA,"talek",3,0.862068965517241,29.2,"adult","low","low","positive",1994-07-04,12.3,"subadult","low","after","1",-0.194164095115844
"633",690,"t9001",3,TRUE,FALSE,"rm","00-jan-00",1,"scan",NA,20,FALSE,NA,"scan","talek","c",1995-12-03,"07:00:00","08:27:00",1995,3,"f","r","ua",NA,"1","1",1994-03-23,NA,NA,1996-09-12,"dls","inferred dead",1993-07-07,NA,"talek",1994-07-27,NA,NA,NA,NA,NA,28.9,"adult","low","low","positive",1994-08-27,13.7,"subadult","low","after","1",-0.194164095115844
"634",1204,"t19570",3,TRUE,FALSE,"bp","00-jan-00",1,"dist",NA,60,FALSE,"2m- adult gnu carcass","lioness is 60m-carcass","talek","k",1999-08-18,"06:22:00","07:30:00",1999,1,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1997-07-15,NA,"adult",NA,"after","1",1.2657987854665
"635",1907,"t19682",3,FALSE,FALSE,"cr","00-jan-00",10,"dist",NA,87.5,FALSE,NA,NA,"talek","m",1999-09-03,"06:49:00","07:51:00",1999,1,"f","r","ot",NA,"1","1",1994-04-02,NA,NA,2002-03-03,"dls","inferred dead",1993-08-15,NA,"talek",1994-08-01,NA,NA,"talek",19,-0.2,72.6,"adult","low","low","positive",1994-05-24,9.3,"cub","low","after","1",2.26952326586686
"636",3064,"t9162",3,FALSE,FALSE,"lg","00-jan-00",2,"dist",NA,60,FALSE,NA,"st/lk","talek","o",1996-04-15,"18:50:00","19:11:00",1996,3,"f","r","11",NA,NA,NA,NA,NA,NA,1999-04-16,"dls","inferred dead",1982-06-01,NA,"talek",NA,NA,NA,"talek",28,-0.862068965517241,166.5,"adult","low","low","positive",1994-06-28,144.9,"adult","low","after","1",1.2657987854665
"637",3437,"t9114",3,TRUE,FALSE,"tz","00-jan-00",1,"scatters",NA,35,FALSE,NA,"in response to male lion running in","talek","k",1996-03-08,"07:28:00","08:30:00",1996,2,"m","i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult","low","low","positive",1993-08-11,NA,"adult",NA,"after","1",0.353321985102534
"638",3745,"t58038",3,TRUE,FALSE,"foz","00-jan-00",3,"scan",NA,50,FALSE,NA,NA,"talek","d",2006-06-04,"06:15:00","08:02:00",2006,1,"m","r","hob","mike","1",NA,1998-10-21,NA,NA,2011-03-28,"dead","lions",1997-12-15,NA,"talek",1999-01-11,NA,NA,NA,NA,NA,101.6,"adult",NA,"low","positive",1999-08-19,20.1,"subadult","low","after","1",0.900808065320911
"639",4669,"t30255",2,TRUE,FALSE,"mrph","00-jan-00",2,"dist",NA,10,FALSE,NA,NA,"talek","k",2001-12-01,"18:45:00","19:31:00",2001,2,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,65.2,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.559154815261429
"640",5943,"t77667",2,TRUE,FALSE,"tilt","00-jan-00",1,"scan",NA,1,FALSE,NA,NA,"talek","k",2012-07-10,"07:42:00","09:26:00",2012,4,"f","r","ffl",NA,"1","1",2009-05-04,NA,NA,NA,"dls","double check: alive but with disappeared date",2008-07-20,NA,"talek",2009-08-27,NA,NA,"talek",35,-0.333333333333333,47.7,"adult","hi","hi","positive",2012-05-22,46.1,"adult",NA,"after","1",-0.887646463392456
"641",6069,"t77667",2,TRUE,FALSE,"obam","00-jan-00",1,"scan",NA,35,FALSE,NA,NA,"talek","k",2012-07-10,"07:42:00","09:26:00",2012,1,"f","r","nav",NA,"1","2",2009-07-16,NA,NA,2014-04-12,"dead","poison (april 2014 incident)",2008-11-13,NA,"talek",NA,NA,NA,"talek",44,-0.686274509803922,43.9,"adult","hi","hi","positive",2012-06-07,42.8,"adult",NA,"after","1",0.353321985102534
"642",6168,"t38556",2,TRUE,FALSE,"mer","00-jan-00",1,"fd",NA,75,FALSE,"leg bone","scan","talek","k",2003-07-07,"05:51:00","06:47:00",2003,3,"m","i",NA,NA,NA,NA,NA,NA,NA,2004-09-21,"dls","fate unknown",NA,NA,"talek",NA,NA,NA,NA,NA,NA,NA,"adult",NA,"low","positive",1999-08-01,NA,"adult",NA,"after","1",1.81328486568487
"643",6497,"t9171",2,TRUE,FALSE,"zulu","00-jan-00",1,"scan",NA,27.5,FALSE,NA,NA,"talek","k",1996-04-20,"06:40:00","07:25:00",1996,2,"m","r","pt",NA,"1","2",1995-01-28,NA,NA,1997-08-31,"dead","lions",1994-05-01,NA,"talek",1995-08-20,NA,NA,NA,NA,NA,23.7,"subadult","low","low","positive",1995-02-10,9.4,"cub","low","after","1",0.221715030681292
"644",6504,"t9171",2,TRUE,FALSE,"kip","00-jan-00",6,"dist",NA,15,FALSE,NA,NA,"talek","k",1996-04-20,"06:40:00","07:25:00",1996,2,"f","r","who","fn","1","1",1994-08-23,NA,NA,2000-09-26,"dls","inferred dead",1993-12-10,NA,"talek",1994-09-10,NA,NA,"talek",5,0.724137931034483,28.3,"adult","low","low","positive",1994-12-18,12.3,"subadult","low","after","1",-0.376659455188637
"645",6583,"t57064",2,TRUE,FALSE,"mrph","00-jan-00",1,"scan",NA,12.5,FALSE,NA,NA,"talek","k",2006-03-30,"18:41:00","19:19:00",2006,1,"f","r","bsh",NA,"1","1",1996-12-24,NA,NA,2011-04-10,"dead","lions",1996-06-25,NA,"talek",1997-06-01,NA,NA,"talek",1,1,117.1,"adult",NA,"low","positive",1997-06-07,11.4,"cub","low","after","1",-0.467907135225033
"646",7105,"t2169",2,FALSE,FALSE,"dj","00-jan-00",1,"dist",NA,17.5,FALSE,NA,NA,"talek","o",1992-05-31,"06:45:00","07:40:00",1992,1,"f","r","n2",NA,NA,NA,NA,NA,NA,1996-10-27,"dls","lions",1985-11-15,NA,"talek",NA,NA,NA,"talek",4,0.666666666666667,78.5,"adult","low","low","positive",1991-01-19,62.1,"adult","low","after","1",-0.285411775152241
"647",8964,"t50077",2,TRUE,FALSE,"hex","00-jan-00",1,"scan",NA,100,FALSE,NA,NA,"talek","k",2004-11-23,"06:42:00","07:30:00",2004,1,"f","r","bail",NA,NA,NA,2003-11-07,NA,NA,2016-04-13,"dls","inferred dead",2003-03-04,NA,"talek",2004-01-17,NA,NA,NA,NA,NA,20.7,"subadult",NA,"hi","doubtful",2012-06-09,111.2,"adult",NA,"before","0",3.39388074479313
"648",9195,"t1605",2,TRUE,FALSE,"kb","00-jan-00",3,"dist",NA,3,FALSE,NA,NA,"talek","k",1991-07-02,"16:20:00","19:00:00",1991,1,"f","r",NA,NA,NA,NA,NA,NA,NA,1995-06-23,"dls","inferred dead",1978-01-01,NA,"talek",NA,NA,NA,"talek",2,0.9,162,"adult","low","low","positive",1991-02-28,157.9,"adult","low","after","1",-0.814648319363339
